"BOROUGH","NEIGHBORHOOD","TYPE OF HOME","NUMBER OF SALES","LOWEST SALE PRICE","AVERAGE SALE PRICE","MEDIAN SALE PRICE","HIGHEST SALE PRICE","YEAR"
"BROOKLYN","COBBLE HILL-WEST","02 TWO FAMILY HOMES","1","$1,450,000","$1,450,000","$1,450,000","$1,450,000","2016"
"BROOKLYN","COBBLE HILL-WEST","01 ONE FAMILY HOMES","1","$2,490,000","$2,490,000","$2,490,000","$2,490,000","2016"
"BROOKLYN","COBBLE HILL","03 THREE FAMILY HOMES","5","$2,250,000","$3,375,000","$3,475,000","$4,200,000","2016"
"BROOKLYN","COBBLE HILL","02 TWO FAMILY HOMES","2","$2,945,000","$3,597,500","$3,597,500","$4,250,000","2016"
"BROOKLYN","COBBLE HILL","01 ONE FAMILY HOMES","6","$1,525,000","$3,720,833","$3,225,000","$6,400,000","2016"
"BROOKLYN","CLINTON HILL","03 THREE FAMILY HOMES","15","$245,000","$2,093,867","$2,075,000","$3,650,000","2016"
"BROOKLYN","CLINTON HILL","02 TWO FAMILY HOMES","24","$572,000","$2,073,052","$1,920,000","$5,398,255","2016"
"BROOKLYN","CLINTON HILL","01 ONE FAMILY HOMES","6","$525,000","$2,652,918","$3,091,253","$3,850,000","2016"
"BROOKLYN","CARROLL GARDENS","03 THREE FAMILY HOMES","17","$550,000","$2,220,993","$2,375,000","$3,930,000","2016"
"BROOKLYN","CARROLL GARDENS","02 TWO FAMILY HOMES","17","$850,000","$2,636,618","$2,500,000","$4,775,000","2016"
"BROOKLYN","CARROLL GARDENS","01 ONE FAMILY HOMES","4","$2,099,000","$2,874,750","$2,600,000","$4,200,000","2016"
"BROOKLYN","CANARSIE","03 THREE FAMILY HOMES","25","$207,215","$556,411","$598,000","$699,000","2016"
"BROOKLYN","CANARSIE","02 TWO FAMILY HOMES","218","$200,000","$533,015","$515,000","$8,150,000","2016"
"BROOKLYN","CANARSIE","01 ONE FAMILY HOMES","86","$200,000","$418,834","$426,000","$685,000","2016"
"BROOKLYN","BUSHWICK","03 THREE FAMILY HOMES","68","$205,000","$972,828","$990,000","$1,730,000","2016"
"BROOKLYN","BUSHWICK","02 TWO FAMILY HOMES","193","$200,000","$929,514","$900,000","$2,450,000","2016"
"BROOKLYN","BUSHWICK","01 ONE FAMILY HOMES","20","$340,000","$1,004,700","$985,000","$2,000,000","2016"
"BROOKLYN","BUSH TERMINAL","03 THREE FAMILY HOMES","5","$409,000","$906,200","$900,000","$1,745,000","2016"
"BROOKLYN","BUSH TERMINAL","02 TWO FAMILY HOMES","15","$450,000","$863,867","$880,000","$1,175,000","2016"
"BROOKLYN","BUSH TERMINAL","01 ONE FAMILY HOMES","1","$925,000","$925,000","$925,000","$925,000","2016"
"BROOKLYN","BROWNSVILLE","03 THREE FAMILY HOMES","10","$228,500","$522,185","$560,000","$775,000","2016"
"BROOKLYN","BROWNSVILLE","02 TWO FAMILY HOMES","46","$230,000","$551,159","$557,900","$1,175,000","2016"
"BROOKLYN","BROWNSVILLE","01 ONE FAMILY HOMES","33","$224,705","$340,721","$350,000","$588,000","2016"
"BROOKLYN","BROOKLYN HEIGHTS","03 THREE FAMILY HOMES","1","$3,200,000","$3,200,000","$3,200,000","$3,200,000","2016"
"BROOKLYN","BROOKLYN HEIGHTS","02 TWO FAMILY HOMES","6","$3,900,000","$6,391,667","$6,875,000","$9,400,000","2016"
"BROOKLYN","BROOKLYN HEIGHTS","01 ONE FAMILY HOMES","4","$2,350,000","$4,712,500","$4,250,000","$8,000,000","2016"
"BROOKLYN","BRIGHTON BEACH","03 THREE FAMILY HOMES","9","$350,000","$646,156","$680,000","$855,000","2016"
"BROOKLYN","BRIGHTON BEACH","02 TWO FAMILY HOMES","18","$350,000","$656,323","$673,750","$865,000","2016"
"BROOKLYN","BRIGHTON BEACH","01 ONE FAMILY HOMES","12","$271,799","$534,650","$450,000","$1,600,000","2016"
"BROOKLYN","BOROUGH PARK","03 THREE FAMILY HOMES","70","$395,000","$1,384,872","$1,382,500","$2,705,000","2016"
"BROOKLYN","BOROUGH PARK","02 TWO FAMILY HOMES","186","$285,700","$1,193,939","$1,100,000","$5,000,000","2016"
"BROOKLYN","BOROUGH PARK","01 ONE FAMILY HOMES","60","$350,000","$1,021,691","$937,500","$3,000,000","2016"
"BROOKLYN","BOERUM HILL","03 THREE FAMILY HOMES","4","$1,249,951","$2,597,488","$2,920,000","$3,300,000","2016"
"BROOKLYN","BOERUM HILL","02 TWO FAMILY HOMES","20","$1,700,000","$3,431,300","$2,725,000","$13,600,000","2016"
"BROOKLYN","BOERUM HILL","01 ONE FAMILY HOMES","9","$997,885","$3,178,098","$3,350,000","$5,000,000","2016"
"BROOKLYN","BERGEN BEACH","03 THREE FAMILY HOMES","15","$640,000","$724,720","$720,000","$875,000","2016"
"BROOKLYN","BERGEN BEACH","02 TWO FAMILY HOMES","14","$250,000","$665,286","$722,500","$850,000","2016"
"BROOKLYN","BERGEN BEACH","01 ONE FAMILY HOMES","40","$330,000","$639,750","$636,750","$1,175,000","2016"
"BROOKLYN","BENSONHURST","03 THREE FAMILY HOMES","40","$250,000","$1,174,300","$1,184,000","$1,800,000","2016"
"BROOKLYN","BENSONHURST","02 TWO FAMILY HOMES","151","$200,000","$1,060,748","$990,000","$3,955,000","2016"
"BROOKLYN","BENSONHURST","01 ONE FAMILY HOMES","50","$242,500","$826,114","$847,500","$1,350,000","2016"
"BROOKLYN","BEDFORD STUYVESANT","03 THREE FAMILY HOMES","146","$200,000","$1,272,540","$1,262,500","$2,800,000","2016"
"BROOKLYN","BEDFORD STUYVESANT","02 TWO FAMILY HOMES","273","$235,513","$1,154,184","$1,070,000","$2,750,000","2016"
"BROOKLYN","BEDFORD STUYVESANT","01 ONE FAMILY HOMES","44","$270,000","$882,653","$780,000","$1,850,000","2016"
"BROOKLYN","BAY RIDGE","03 THREE FAMILY HOMES","9","$988,000","$1,325,056","$1,300,000","$2,000,000","2016"
"BROOKLYN","BAY RIDGE","02 TWO FAMILY HOMES","125","$250,000","$1,098,791","$1,099,000","$2,150,000","2016"
"BROOKLYN","BAY RIDGE","01 ONE FAMILY HOMES","115","$234,000","$1,059,167","$950,000","$2,930,000","2016"
"BROOKLYN","BATH BEACH","03 THREE FAMILY HOMES","30","$400,000","$1,295,518","$1,242,500","$2,050,000","2016"
"BROOKLYN","BATH BEACH","02 TWO FAMILY HOMES","58","$340,000","$947,047","$917,500","$1,900,000","2016"
"BROOKLYN","BATH BEACH","01 ONE FAMILY HOMES","23","$638,000","$829,261","$829,000","$1,090,000","2016"
"BRONX","WOODLAWN","03 THREE FAMILY HOMES","4","$372,500","$525,625","$565,000","$600,000","2016"
"BRONX","WOODLAWN","02 TWO FAMILY HOMES","18","$405,000","$518,115","$527,500","$635,000","2016"
"BRONX","WOODLAWN","01 ONE FAMILY HOMES","18","$215,000","$443,285","$447,500","$624,000","2016"
"BRONX","WILLIAMSBRIDGE","03 THREE FAMILY HOMES","57","$200,000","$471,452","$474,900","$699,000","2016"
"BRONX","WILLIAMSBRIDGE","02 TWO FAMILY HOMES","138","$200,000","$418,358","$415,650","$800,000","2016"
"BRONX","WILLIAMSBRIDGE","01 ONE FAMILY HOMES","43","$208,000","$368,395","$375,000","$825,000","2016"
"BRONX","WESTCHESTER","03 THREE FAMILY HOMES","6","$292,600","$521,267","$562,500","$660,000","2016"
"BRONX","WESTCHESTER","02 TWO FAMILY HOMES","36","$230,000","$477,618","$492,500","$710,000","2016"
"BRONX","WESTCHESTER","01 ONE FAMILY HOMES","13","$232,000","$990,192","$403,000","$8,000,000","2016"
"BRONX","WAKEFIELD","03 THREE FAMILY HOMES","9","$310,000","$436,179","$433,859","$545,000","2016"
"BRONX","WAKEFIELD","02 TWO FAMILY HOMES","88","$200,000","$456,727","$440,000","$900,000","2016"
"BRONX","WAKEFIELD","01 ONE FAMILY HOMES","65","$204,000","$357,895","$365,000","$655,000","2016"
"BRONX","THROGS NECK","03 THREE FAMILY HOMES","10","$300,000","$571,117","$597,134","$750,000","2016"
"BRONX","THROGS NECK","02 TWO FAMILY HOMES","74","$250,000","$484,759","$499,500","$825,000","2016"
"BRONX","THROGS NECK","01 ONE FAMILY HOMES","108","$200,000","$404,797","$402,500","$811,000","2016"
"BRONX","SOUNDVIEW","03 THREE FAMILY HOMES","55","$218,500","$517,690","$505,000","$794,235","2016"
"BRONX","SOUNDVIEW","02 TWO FAMILY HOMES","133","$200,000","$439,707","$450,000","$760,000","2016"
"BRONX","SOUNDVIEW","01 ONE FAMILY HOMES","30","$201,000","$333,687","$329,500","$540,000","2016"
"BRONX","SCHUYLERVILLE/PELHAM BAY","03 THREE FAMILY HOMES","23","$320,000","$582,610","$600,000","$938,000","2016"
"BRONX","SCHUYLERVILLE/PELHAM BAY","02 TWO FAMILY HOMES","57","$245,000","$515,817","$500,000","$900,000","2016"
"BRONX","SCHUYLERVILLE/PELHAM BAY","01 ONE FAMILY HOMES","56","$200,000","$382,266","$393,200","$565,000","2016"
"BRONX","RIVERDALE","03 THREE FAMILY HOMES","7","$263,333","$813,428","$851,000","$1,500,000","2016"
"BRONX","RIVERDALE","02 TWO FAMILY HOMES","20","$250,000","$782,112","$742,500","$2,300,000","2016"
"BRONX","RIVERDALE","01 ONE FAMILY HOMES","40","$420,000","$1,278,718","$922,500","$3,995,000","2016"
"BRONX","PELHAM PARKWAY SOUTH","03 THREE FAMILY HOMES","4","$455,000","$586,250","$537,500","$815,000","2016"
"BRONX","PELHAM PARKWAY SOUTH","02 TWO FAMILY HOMES","21","$270,000","$526,167","$510,000","$738,000","2016"
"BRONX","PELHAM PARKWAY SOUTH","01 ONE FAMILY HOMES","12","$375,000","$589,458","$561,250","$1,089,000","2016"
"BRONX","PELHAM PARKWAY NORTH","03 THREE FAMILY HOMES","6","$315,000","$506,000","$505,000","$661,000","2016"
"BRONX","PELHAM PARKWAY NORTH","02 TWO FAMILY HOMES","41","$225,000","$514,242","$523,000","$735,000","2016"
"BRONX","PELHAM PARKWAY NORTH","01 ONE FAMILY HOMES","33","$300,000","$471,457","$475,000","$710,000","2016"
"BRONX","PELHAM GARDENS","03 THREE FAMILY HOMES","1","$525,000","$525,000","$525,000","$525,000","2016"
"BRONX","PELHAM GARDENS","02 TWO FAMILY HOMES","18","$407,000","$596,777","$598,400","$761,146","2016"
"BRONX","PELHAM GARDENS","01 ONE FAMILY HOMES","20","$325,000","$481,328","$477,500","$680,000","2016"
"BRONX","PARKCHESTER","03 THREE FAMILY HOMES","17","$225,000","$491,914","$499,995","$750,000","2016"
"BRONX","PARKCHESTER","02 TWO FAMILY HOMES","32","$282,146","$503,463","$477,500","$900,000","2016"
"BRONX","PARKCHESTER","01 ONE FAMILY HOMES","10","$225,000","$383,398","$346,000","$676,982","2016"
"BRONX","MOUNT HOPE/MOUNT EDEN","03 THREE FAMILY HOMES","13","$240,000","$480,392","$445,000","$999,999","2016"
"BRONX","MOUNT HOPE/MOUNT EDEN","02 TWO FAMILY HOMES","14","$205,000","$492,185","$494,500","$650,000","2016"
"BRONX","MOUNT HOPE/MOUNT EDEN","01 ONE FAMILY HOMES","5","$205,000","$647,000","$425,000","$1,215,000","2016"
"BRONX","MOTT HAVEN/PORT MORRIS","03 THREE FAMILY HOMES","10","$220,000","$524,897","$469,600","$870,000","2016"
"BRONX","MOTT HAVEN/PORT MORRIS","02 TWO FAMILY HOMES","20","$250,000","$532,500","$500,000","$1,100,000","2016"
"BRONX","MOTT HAVEN/PORT MORRIS","01 ONE FAMILY HOMES","13","$255,000","$481,051","$450,000","$866,666","2016"
"BRONX","MORRISANIA/LONGWOOD","03 THREE FAMILY HOMES","44","$200,000","$467,552","$469,950","$946,591","2016"
"BRONX","MORRISANIA/LONGWOOD","02 TWO FAMILY HOMES","49","$200,000","$461,478","$435,000","$2,969,240","2016"
"BRONX","MORRISANIA/LONGWOOD","01 ONE FAMILY HOMES","22","$225,000","$356,405","$349,000","$549,000","2016"
"BRONX","MORRIS PARK/VAN NEST","03 THREE FAMILY HOMES","16","$260,000","$578,856","$567,500","$999,950","2016"
"BRONX","MORRIS PARK/VAN NEST","02 TWO FAMILY HOMES","84","$200,000","$479,629","$482,500","$770,000","2016"
"BRONX","MORRIS PARK/VAN NEST","01 ONE FAMILY HOMES","39","$305,000","$441,365","$457,500","$675,000","2016"
"BRONX","MELROSE/CONCOURSE","03 THREE FAMILY HOMES","29","$200,000","$469,025","$440,000","$875,000","2016"
"BRONX","MELROSE/CONCOURSE","02 TWO FAMILY HOMES","25","$220,000","$415,273","$385,000","$830,000","2016"
"BRONX","MELROSE/CONCOURSE","01 ONE FAMILY HOMES","4","$205,000","$306,000","$280,000","$459,000","2016"
"BRONX","KINGSBRIDGE/JEROME PARK","03 THREE FAMILY HOMES","10","$319,410","$927,962","$639,613","$4,200,000","2016"
"BRONX","KINGSBRIDGE/JEROME PARK","02 TWO FAMILY HOMES","21","$225,000","$432,322","$350,000","$725,000","2016"
"BRONX","KINGSBRIDGE/JEROME PARK","01 ONE FAMILY HOMES","19","$315,000","$507,906","$495,000","$715,000","2016"
"BRONX","KINGSBRIDGE HTS/UNIV HTS","03 THREE FAMILY HOMES","3","$500,000","$599,167","$567,500","$730,000","2016"
"BRONX","KINGSBRIDGE HTS/UNIV HTS","02 TWO FAMILY HOMES","18","$220,000","$396,254","$392,500","$550,000","2016"
"BRONX","KINGSBRIDGE HTS/UNIV HTS","01 ONE FAMILY HOMES","10","$242,000","$423,821","$397,357","$599,000","2016"
"BRONX","HUNTS POINT","03 THREE FAMILY HOMES","12","$210,405","$363,305","$355,375","$525,000","2016"
"BRONX","HUNTS POINT","02 TWO FAMILY HOMES","7","$258,000","$382,494","$395,460","$555,000","2016"
"BRONX","HUNTS POINT","01 ONE FAMILY HOMES","1","$345,112","$345,112","$345,112","$345,112","2016"
"BRONX","HIGHBRIDGE/MORRIS HEIGHTS","03 THREE FAMILY HOMES","16","$266,000","$573,457","$533,750","$751,000","2016"
"BRONX","HIGHBRIDGE/MORRIS HEIGHTS","02 TWO FAMILY HOMES","21","$203,000","$427,241","$460,000","$604,370","2016"
"BRONX","HIGHBRIDGE/MORRIS HEIGHTS","01 ONE FAMILY HOMES","8","$250,000","$377,875","$379,500","$535,000","2016"
"BRONX","FORDHAM","03 THREE FAMILY HOMES","7","$270,000","$551,268","$500,000","$999,051","2016"
"BRONX","FORDHAM","02 TWO FAMILY HOMES","16","$214,120","$431,587","$410,000","$1,075,000","2016"
"BRONX","FORDHAM","01 ONE FAMILY HOMES","8","$200,000","$422,375","$399,500","$750,000","2016"
"BRONX","FIELDSTON","03 THREE FAMILY HOMES","3","$877,500","$892,500","$900,000","$900,000","2016"
"BRONX","FIELDSTON","01 ONE FAMILY HOMES","15","$335,000","$1,497,866","$1,370,000","$3,900,000","2016"
"BRONX","EAST TREMONT","03 THREE FAMILY HOMES","17","$220,000","$465,333","$480,000","$741,139","2016"
"BRONX","EAST TREMONT","02 TWO FAMILY HOMES","24","$200,000","$394,774","$417,500","$570,000","2016"
"BRONX","EAST TREMONT","01 ONE FAMILY HOMES","9","$222,500","$355,167","$330,000","$750,000","2016"
"BRONX","CROTONA PARK","03 THREE FAMILY HOMES","8","$237,500","$403,864","$343,500","$625,000","2016"
"BRONX","CROTONA PARK","02 TWO FAMILY HOMES","11","$209,299","$388,118","$400,000","$550,000","2016"
"BRONX","CROTONA PARK","01 ONE FAMILY HOMES","4","$216,000","$405,520","$345,662","$714,757","2016"
"BRONX","COUNTRY CLUB","03 THREE FAMILY HOMES","2","$420,000","$465,000","$465,000","$510,000","2016"
"BRONX","COUNTRY CLUB","02 TWO FAMILY HOMES","36","$290,000","$558,875","$547,500","$830,000","2016"
"BRONX","COUNTRY CLUB","01 ONE FAMILY HOMES","57","$250,000","$470,087","$447,500","$900,000","2016"
"BRONX","CO-OP CITY","01 ONE FAMILY HOMES","1","$430,000","$430,000","$430,000","$430,000","2016"
"BRONX","CITY ISLAND-PELHAM STRIP","01 ONE FAMILY HOMES","4","$736,000","$1,989,000","$1,010,000","$5,200,000","2016"
"BRONX","CITY ISLAND","03 THREE FAMILY HOMES","1","$699,000","$699,000","$699,000","$699,000","2016"
"BRONX","CITY ISLAND","02 TWO FAMILY HOMES","8","$419,000","$730,500","$610,000","$1,625,000","2016"
"BRONX","CITY ISLAND","01 ONE FAMILY HOMES","29","$200,000","$473,828","$405,000","$1,030,000","2016"
"BRONX","CASTLE HILL/UNIONPORT","03 THREE FAMILY HOMES","16","$275,000","$496,723","$525,000","$746,000","2016"
"BRONX","CASTLE HILL/UNIONPORT","02 TWO FAMILY HOMES","46","$220,000","$436,233","$432,500","$749,112","2016"
"BRONX","CASTLE HILL/UNIONPORT","01 ONE FAMILY HOMES","31","$220,000","$372,382","$375,000","$475,000","2016"
"BRONX","BRONXDALE","03 THREE FAMILY HOMES","15","$242,100","$498,638","$503,958","$778,223","2016"
"BRONX","BRONXDALE","02 TWO FAMILY HOMES","70","$207,000","$475,098","$459,000","$1,100,000","2016"
"BRONX","BRONXDALE","01 ONE FAMILY HOMES","46","$220,000","$355,666","$340,000","$680,000","2016"
"BRONX","BRONX PARK","02 TWO FAMILY HOMES","1","$560,000","$560,000","$560,000","$560,000","2016"
"BRONX","BELMONT","03 THREE FAMILY HOMES","9","$319,000","$528,778","$465,000","$860,000","2016"
"BRONX","BELMONT","02 TWO FAMILY HOMES","19","$270,000","$455,824","$419,000","$930,000","2016"
"BRONX","BEDFORD PARK/NORWOOD","03 THREE FAMILY HOMES","6","$271,100","$432,811","$436,500","$680,000","2016"
"BRONX","BEDFORD PARK/NORWOOD","02 TWO FAMILY HOMES","34","$225,000","$477,797","$470,000","$1,150,000","2016"
"BRONX","BEDFORD PARK/NORWOOD","01 ONE FAMILY HOMES","9","$210,000","$334,611","$344,500","$475,000","2016"
"BRONX","BAYCHESTER","03 THREE FAMILY HOMES","22","$205,000","$503,351","$497,000","$847,567","2016"
"BRONX","BAYCHESTER","02 TWO FAMILY HOMES","104","$203,000","$430,514","$433,190","$789,000","2016"
"BRONX","BAYCHESTER","01 ONE FAMILY HOMES","90","$217,500","$357,620","$353,500","$700,000","2016"
"BRONX","BATHGATE","03 THREE FAMILY HOMES","5","$350,000","$417,200","$390,000","$545,000","2016"
"BRONX","BATHGATE","02 TWO FAMILY HOMES","15","$240,000","$443,767","$470,000","$680,000","2016"
"BRONX","BATHGATE","01 ONE FAMILY HOMES","4","$220,000","$253,760","$252,520","$290,000","2016"
"MANHATTAN","WASHINGTON HEIGHTS LOWER","02 TWO FAMILY HOMES","2","$250,000","$871,250","$871,250","$1,492,500","2016"
"MANHATTAN","UPPER WEST SIDE (96-116)","02 TWO FAMILY HOMES","2","$6,225,000","$6,737,500","$6,737,500","$7,250,000","2016"
"MANHATTAN","UPPER WEST SIDE (79-96)","02 TWO FAMILY HOMES","8","$561,741","$5,835,843","$6,187,500","$9,500,000","2016"
"MANHATTAN","UPPER WEST SIDE (79-96)","01 ONE FAMILY HOMES","8","$5,100,000","$7,706,798","$7,570,000","$9,995,000","2016"
"MANHATTAN","UPPER WEST SIDE (59-79)","02 TWO FAMILY HOMES","1","$7,850,000","$7,850,000","$7,850,000","$7,850,000","2016"
"MANHATTAN","UPPER WEST SIDE (59-79)","01 ONE FAMILY HOMES","2","$7,075,000","$9,787,500","$9,787,500","$12,500,000","2016"
"MANHATTAN","UPPER EAST SIDE (79-96)","03 THREE FAMILY HOMES","3","$6,000,000","$6,431,667","$6,400,000","$6,895,000","2016"
"MANHATTAN","UPPER EAST SIDE (79-96)","02 TWO FAMILY HOMES","9","$5,600,000","$8,008,248","$8,059,218","$10,000,000","2016"
"MANHATTAN","UPPER EAST SIDE (79-96)","01 ONE FAMILY HOMES","17","$1,355,989","$10,686,314","$8,950,000","$28,000,000","2016"
"MANHATTAN","UPPER EAST SIDE (59-79)","02 TWO FAMILY HOMES","9","$3,850,000","$10,466,111","$10,500,000","$19,700,000","2016"
"MANHATTAN","UPPER EAST SIDE (59-79)","01 ONE FAMILY HOMES","13","$2,250,000","$9,655,192","$8,450,000","$20,400,000","2016"
"MANHATTAN","TRIBECA","02 TWO FAMILY HOMES","1","$12,000,000","$12,000,000","$12,000,000","$12,000,000","2016"
"MANHATTAN","SOHO","02 TWO FAMILY HOMES","1","$4,750,000","$4,750,000","$4,750,000","$4,750,000","2016"
"MANHATTAN","SOHO","01 ONE FAMILY HOMES","4","$8,233,333","$9,564,694","$8,546,054","$12,933,334","2016"
"MANHATTAN","MURRAY HILL","01 ONE FAMILY HOMES","3","$2,765,000","$2,913,333","$2,875,000","$3,100,000","2016"
"MANHATTAN","MIDTOWN EAST","03 THREE FAMILY HOMES","1","$5,700,000","$5,700,000","$5,700,000","$5,700,000","2016"
"MANHATTAN","MIDTOWN EAST","02 TWO FAMILY HOMES","1","$4,875,000","$4,875,000","$4,875,000","$4,875,000","2016"
"MANHATTAN","MIDTOWN EAST","01 ONE FAMILY HOMES","2","$5,200,000","$6,482,500","$6,482,500","$7,765,000","2016"
"MANHATTAN","MANHATTAN VALLEY","02 TWO FAMILY HOMES","2","$3,100,000","$4,225,000","$4,225,000","$5,350,000","2016"
"MANHATTAN","MANHATTAN VALLEY","01 ONE FAMILY HOMES","1","$4,455,000","$4,455,000","$4,455,000","$4,455,000","2016"
"MANHATTAN","LITTLE ITALY","01 ONE FAMILY HOMES","1","$9,700,000","$9,700,000","$9,700,000","$9,700,000","2016"
"MANHATTAN","KIPS BAY","02 TWO FAMILY HOMES","3","$3,125,000","$3,875,000","$3,900,000","$4,600,000","2016"
"MANHATTAN","INWOOD","02 TWO FAMILY HOMES","2","$685,000","$762,500","$762,500","$840,000","2016"
"MANHATTAN","INWOOD","01 ONE FAMILY HOMES","3","$307,242","$475,747","$470,000","$650,000","2016"
"MANHATTAN","HARLEM-WEST","03 THREE FAMILY HOMES","2","$489,459","$767,094","$767,094","$1,044,729","2016"
"MANHATTAN","HARLEM-WEST","02 TWO FAMILY HOMES","1","$1,512,500","$1,512,500","$1,512,500","$1,512,500","2016"
"MANHATTAN","HARLEM-WEST","01 ONE FAMILY HOMES","1","$2,260,000","$2,260,000","$2,260,000","$2,260,000","2016"
"MANHATTAN","HARLEM-UPPER","03 THREE FAMILY HOMES","5","$1,950,000","$2,245,000","$2,150,000","$2,650,000","2016"
"MANHATTAN","HARLEM-UPPER","02 TWO FAMILY HOMES","10","$661,862","$1,750,636","$1,800,000","$2,600,000","2016"
"MANHATTAN","HARLEM-UPPER","01 ONE FAMILY HOMES","5","$950,000","$2,339,000","$2,350,000","$3,395,000","2016"
"MANHATTAN","HARLEM-EAST","03 THREE FAMILY HOMES","4","$600,000","$1,687,500","$2,025,000","$2,100,000","2016"
"MANHATTAN","HARLEM-EAST","02 TWO FAMILY HOMES","2","$850,000","$1,497,500","$1,497,500","$2,145,000","2016"
"MANHATTAN","HARLEM-EAST","01 ONE FAMILY HOMES","1","$2,250,000","$2,250,000","$2,250,000","$2,250,000","2016"
"MANHATTAN","HARLEM-CENTRAL","03 THREE FAMILY HOMES","16","$875,000","$2,472,344","$2,675,000","$3,780,000","2016"
"MANHATTAN","HARLEM-CENTRAL","02 TWO FAMILY HOMES","23","$500,000","$2,094,348","$2,010,000","$3,600,000","2016"
"MANHATTAN","HARLEM-CENTRAL","01 ONE FAMILY HOMES","10","$1,000,000","$2,177,500","$2,180,000","$3,300,000","2016"
"MANHATTAN","GREENWICH VILLAGE-WEST","03 THREE FAMILY HOMES","3","$6,225,000","$8,975,000","$6,850,000","$13,850,000","2016"
"MANHATTAN","GREENWICH VILLAGE-WEST","02 TWO FAMILY HOMES","6","$820,000","$6,729,667","$6,734,000","$11,750,000","2016"
"MANHATTAN","GREENWICH VILLAGE-WEST","01 ONE FAMILY HOMES","10","$1,375,000","$10,275,000","$8,100,000","$27,500,000","2016"
"MANHATTAN","GREENWICH VILLAGE-CENTRAL","01 ONE FAMILY HOMES","6","$9,999,999","$17,100,000","$16,575,000","$26,000,000","2016"
"MANHATTAN","GRAMERCY","02 TWO FAMILY HOMES","2","$2,225,000","$4,787,500","$4,787,500","$7,350,000","2016"
"MANHATTAN","EAST VILLAGE","03 THREE FAMILY HOMES","1","$7,920,400","$7,920,400","$7,920,400","$7,920,400","2016"
"MANHATTAN","EAST VILLAGE","02 TWO FAMILY HOMES","1","$6,900,000","$6,900,000","$6,900,000","$6,900,000","2016"
"MANHATTAN","CHELSEA","03 THREE FAMILY HOMES","2","$7,250,000","$7,300,000","$7,300,000","$7,350,000","2016"
"MANHATTAN","CHELSEA","02 TWO FAMILY HOMES","1","$6,109,000","$6,109,000","$6,109,000","$6,109,000","2016"
"MANHATTAN","CHELSEA","01 ONE FAMILY HOMES","2","$7,425,000","$10,212,500","$10,212,500","$13,000,000","2016"
"MANHATTAN","ALPHABET CITY","03 THREE FAMILY HOMES","1","$7,738,700","$7,738,700","$7,738,700","$7,738,700","2016"
"BRONX","COUNTRY CLUB","01 ONE FAMILY HOMES","54","$200,000","$426,410","$417,500","$899,000","2015"
